variable,panel,T_K,w_m_s,continuation_value,digitized_value,signed_relative_error,absolute_error
s,saturation_ratio,230.0,0.0261864556018249,1.4459491987833373,1.446255060728745,-0.00021148547978362543,0.00030586194540771494
s,saturation_ratio,230.0,0.0269993019509813,1.4460294222303878,1.4465587044534411,-0.0003658905936025279,0.0005292822230533734
s,saturation_ratio,230.0,0.027979566934857,1.4461230163174035,1.446153846153846,-2.131850392295368e-05,3.082983644242532e-05
s,saturation_ratio,230.0,0.0288480727448755,1.4462032398870155,1.4464574898785425,-0.00017577425766474508,0.00025424999152701133
s,saturation_ratio,230.0,0.0298954611408956,1.4462968341199856,1.4463562753036436,-4.109719345989165e-05,5.944118365808215e-05
s,saturation_ratio,230.0,0.0308234376801502,1.446377057805251,1.4469635627530364,-0.0004053349807022341,0.0005865049477853379
s,saturation_ratio,230.0,0.0319425457480323,1.4464706521787594,1.4467611336032389,-0.00020078050047975514,0.0002904814244795162
s,saturation_ratio,230.0,0.0329340652605944,1.4465508759871337,1.4468623481781375,-0.00021527423904285246,0.0003114721910038032
s,saturation_ratio,230.0,0.0341298039878493,1.4466444704957784,1.4468623481781375,-0.00015058632400898,0.00021787768235914662
s,saturation_ratio,230.0,0.0351892175637368,1.4467246944248922,1.4467611336032389,-2.51867274426786e-05,3.64391783467255e-05
s,saturation_ratio,230.0,0.03646683421658,1.4468182890791177,1.4473684210526314,-0.0003800911817003907,0.0005501319735137233
s,saturation_ratio,230.0,0.0375987908856671,1.446898513125098,1.4473684210526314,-0.00032466365902309753,0.0004699079275334306
s,saturation_ratio,230.0,0.0389638920356228,1.4469921079179955,1.4472672064777328,-0.00019008138822325916,0.0002750985597372857
s,saturation_ratio,230.0,0.0401733591690013,1.4470723320867702,1.4473684210526314,-0.00020457055823137215,0.0002960889658611965
s,saturation_ratio,230.0,0.0416319352962483,1.4471659270159654,1.447165991902834,-4.483719829511137e-08,6.48868685448889e-08
s,saturation_ratio,230.0,0.0429242204045665,1.447246151303666,1.4477732793522269,-0.00036409571586834457,0.0005271280485608099
s,saturation_ratio,230.0,0.0444826721859923,1.44733974637807,1.4473684210526314,-1.9811593333378273e-05,2.867467456146855e-05
s,saturation_ratio,230.0,0.0458634462104305,1.4474199707838438,1.4476720647773278,-0.0001741374995191343,0.00025209399348402606
s,saturation_ratio,230.0,0.0475286126077536,1.4475135659950622,1.4475708502024291,-3.957264499968141e-05,5.7284207366947726e-05
s,saturation_ratio,230.0,0.0490039348058441,1.447593790523317,1.4478744939271255,-0.0001938727458671009,0.00028070340380859093
s,saturation_ratio,230.0,0.0507831230770636,1.4476873858719879,1.4479757085020242,-0.00019912117885913095,0.0002883226300363084
s,saturation_ratio,230.0,0.0523594676125598,1.4477676105173642,1.448076923076923,-0.0002136022987657012,0.0003093125595587942
s,saturation_ratio,230.0,0.0542604853784322,1.4478612060108735,1.4483805668016194,-0.0003585803363081281,0.0005193607907458819
s,saturation_ratio,230.0,0.0559447697319145,1.4479414307755223,1.4479757085020242,-2.367286018723824e-05,3.427772650188565e-05
s,saturation_ratio,230.0,0.0579759592381749,1.4480350264039983,1.448582995951417,-0.0003782797043387533,0.0005479695474186475
s,saturation_ratio,230.0,0.0597755745630647,1.4481152512908158,1.448178137651822,-4.342446510629004e-05,6.288636100615363e-05
s,saturation_ratio,230.0,0.061945849288745,1.4482088470578922,1.4484817813765185,-0.0001884278574542512,0.00027293431862629447
s,saturation_ratio,230.0,0.0638686928459403,1.4482890720600354,1.448582995951417,-0.00020290441914821124,0.0002939238913814979
s,saturation_ratio,230.0,0.0661875766184342,1.448382667971581,1.4483805668016194,1.4507029504109152e-06,2.101169961576943e-06
s,saturation_ratio,230.0,0.0682420864318988,1.4484628930941903,1.4489878542510122,-0.0003622950705085336,0.0005249611568218793
s,saturation_ratio,230.0,0.0707197552204202,1.4485564891388625,1.448582995951417,-1.8298442428588923e-05,2.6506812554449866e-05
s,saturation_ratio,230.0,0.0729149471058065,1.4486367143833292,1.4491902834008097,-0.0003819850462849051,0.000553569017480493
s,saturation_ratio,230.0,0.0755622736766468,1.4487303105677443,1.4487854251012144,-3.804188840892661e-05,5.5114533470179694e-05
s,saturation_ratio,230.0,0.0779077808054444,1.44881053592575,1.4490890688259108,-0.00019221240857648784,0.0002785329001608883
s,saturation_ratio,230.0,0.0807363824349864,1.4489041322542657,1.4489878542510122,-5.777964011280167e-05,8.37219967464442e-05
s,saturation_ratio,230.0,0.0832424976078165,1.4489843577339234,1.4492914979757086,-0.00021192440734947232,0.000307140241785131
s,saturation_ratio,230.0,0.0862647870626866,1.449077954193736,1.4489878542510122,6.218129604017357e-05,9.009994272379807e-05
s,saturation_ratio,230.0,0.0889425078772505,1.4491581797949415,1.4491902834008097,-2.2152788516357952e-05,3.2103605868138985e-05
s,saturation_ratio,230.0,0.0921717478853238,1.449251776395632,1.4497975708502024,-0.000376462525213296,0.0005457944545703697
s,saturation_ratio,230.0,0.0950328249972156,1.449332002110087,1.4493927125506072,-4.188681231417463e-05,6.071044052013974e-05
s,saturation_ratio,230.0,0.0984831864485114,1.449425598853023,1.4496963562753036,-0.00018676836780932575,0.00027075742228066524
s,saturation_ratio,230.0,0.1084931145326827,1.4496796475197573,1.4502024291497977,-0.00036048872869897845,0.0005227816300403809
s,saturation_ratio,230.0,0.1124321793781775,1.4497732445356644,1.4497975708502024,-1.6779111116744088e-05,2.4326314538081206e-05
s,saturation_ratio,230.0,0.1159221548038278,1.4498534706056625,1.4501012145748988,-0.00017084598422941922,0.0002477439692363248
s,saturation_ratio,230.0,0.1201309461798391,1.4499470677619675,1.45,-3.6504991746543546e-05,5.2932238032488144e-05
s,saturation_ratio,230.0,0.1238598968445554,1.4500272939530006,1.4503036437246963,-0.00019054614727854186,0.0002763497716957719
s,saturation_ratio,230.0,0.1283568842112516,1.4501208912399386,1.4502024291497977,-5.622519189055569e-05,8.153790985909737e-05
s,saturation_ratio,230.0,0.1323411738878178,1.4502011175519027,1.4505060728744938,-0.00021024063828066622,0.00030495532259111613
s,saturation_ratio,230.0,0.1371460913972693,1.4502947149819705,1.4508097165991902,-0.00035497530194858234,0.0005150016172197347
s,saturation_ratio,230.0,0.1414032043639272,1.4503749414066087,1.4504048582995952,-2.0626580789004525e-05,2.9916892986481258e-05
s,saturation_ratio,230.0,0.1465371374595845,1.4504685389752368,1.4510121457489875,-0.0003746397129364892,0.0005436067737507599
s,saturation_ratio,230.0,0.1510857552263796,1.4505487655206026,1.4506072874493927,-4.034305445478475e-05,5.852192879007845e-05
s,saturation_ratio,230.0,0.1565712331724292,1.4506423632210135,1.450910931174089,-0.0001851029910280491,0.00026856795307561576
s,saturation_ratio,230.0,0.1614313164613742,1.4507225898855238,1.4508097165991902,-6.0053853148039576e-05,8.712671366639668e-05
s,saturation_ratio,230.0,0.1672924112080218,1.4508161877287011,1.4508097165991902,4.460357162535908e-06,6.47112951090989e-06
s,saturation_ratio,230.0,0.1724852875468317,1.4508964145070797,1.451417004048583,-0.00035867675523375725,0.0005205895415032469
s,saturation_ratio,230.0,0.1787477193653608,1.450990012486988,1.451315789473684,-0.00022447009056116227,0.0003257769866960025
s,saturation_ratio,230.0,0.1842961766791503,1.451070239385788,1.451315789473684,-0.00016919135702712896,0.00024555008789595156
s,saturation_ratio,230.0,0.1909874270303166,1.4511638374986218,1.4512145748987857,-3.4962024942082445e-05,5.073740016392492e-05
s,saturation_ratio,230.0,0.1969158136419645,1.451244064514789,1.451821862348178,-0.00039798121820154244,0.00057779783338896
s,saturation_ratio,230.0,0.2040652457730275,1.4513376627700274,1.451417004048583,-5.46647023799938e-05,7.934127855557804e-05
s,saturation_ratio,230.0,0.2103995772510437,1.4514178899012495,1.4517206477732794,-0.0002085510545670126,0.00030275787202982407
s,saturation_ratio,230.0,0.2180385650506509,1.4515114882913982,1.4520242914979755,-0.0003531643441366159,0.0005128032065773169
s,saturation_ratio,230.0,0.2248066383734253,1.4515917155427371,1.4516194331983805,-1.909429910447311e-05,2.77176556433556e-05
s,saturation_ratio,230.0,0.2329687040498038,1.451685314066949,1.4522267206477733,-0.0003728113338823203,0.0005414065808242441
s,saturation_ratio,230.0,0.2402002195872251,1.4517655414338853,1.451821862348178,-3.879326779227426e-05,5.632091429275121e-05
s,saturation_ratio,230.0,0.2489211807738554,1.4518591401001408,1.4521255060728744,-0.0001834317843875015,0.000266365972733551
s,saturation_ratio,230.0,0.2566478726215917,1.451939367583313,1.4520242914979755,-5.8486566071780706e-05,8.492391466252691e-05
s,saturation_ratio,230.0,0.2659659995559069,1.4520329663826672,1.4520242914979755,5.974338544120134e-06,8.674884691695084e-06
s,saturation_ratio,230.0,0.2742217747942974,1.4521131939856522,1.4526315789473685,-0.00035685921277571416,0.0005183849617163006
s,saturation_ratio,230.0,0.2841779582591569,1.4522067929202003,1.4522267206477733,-1.372218765131118e-05,1.9927727572977005e-05
s,saturation_ratio,230.0,0.2929990457478196,1.452287020637022,1.4525303643724696,-0.0001675309111715437,0.0002433437354476542
s,saturation_ratio,230.0,0.3036369765127355,1.4523806197132538,1.4524291497975708,-3.341304759939387e-05,4.85300843169334e-05
s,saturation_ratio,230.0,0.3130620858738538,1.452460847547486,1.4527327935222671,-0.0001871961423282323,0.00027194597478108484
s,saturation_ratio,230.0,0.3244284464234118,1.4525544467550138,1.4526315789473685,-5.309824836013541e-05,7.713219235472302e-05
s,saturation_ratio,230.0,0.334498937911362,1.4526346747087557,1.4529352226720649,-0.0002068557211768926,0.000300547963309139
s,saturation_ratio,230.0,0.3466436073022021,1.4527282740526009,1.4530364372469635,-0.0002120822206953978,0.00030816319436266504
s,saturation_ratio,230.0,0.3574036733049631,1.4528085021184276,1.452834008097166,-1.755601713358229e-05,2.5505978738404878e-05
s,saturation_ratio,230.0,0.370379946050292,1.4529021016035994,1.4534412955465588,-0.00037097744821991874,0.0005391939429593151
s,saturation_ratio,230.0,0.3818768050191228,1.4529823297880042,1.4530364372469635,-3.723751006671323e-05,5.4107458959284926e-05
s,saturation_ratio,230.0,0.395741624961291,1.4530759294026772,1.4536437246963565,-0.0003906014135602204,0.0005677952936793407
s,saturation_ratio,230.0,0.4080257286196954,1.45315615770629,1.453238866396761,-5.691334878496886e-05,8.270869047111162e-05
s,saturation_ratio,230.0,0.4228399388171458,1.4532497574583987,1.453238866396761,7.494336883967455e-06,1.08910616376523e-05
s,saturation_ratio,230.0,0.4359651935584206,1.4533299858730828,1.4538461538461538,-0.0003550361719535765,0.000516167973070969
s,saturation_ratio,230.0,0.4517938032835841,1.4534235857654305,1.4534412955465588,-1.2184724063169259e-05,1.7709781128250057e-05
s,saturation_ratio,230.0,0.4658178067285164,1.4535038142991237,1.4540485829959513,-0.0003746564614128449,0.0005447686968276244
s,saturation_ratio,230.0,0.4827302767483261,1.4535974143199168,1.4536437246963565,-3.185813391058018e-05,4.631037643965108e-05
s,saturation_ratio,230.0,0.4977145705011165,1.4536776429725176,1.4539473684210529,-0.00018551252568944974,0.00026972544853531844
s,saturation_ratio,230.0,0.515785117892038,1.453771243131859,1.4538461538461538,-5.1525888139262253e-05,7.491071429477358e-05
s,saturation_ratio,230.0,0.5317954576036306,1.4538514718952504,1.4544534412955463,-0.00041388014439271885,0.0006019694002958875
s,saturation_ratio,230.0,0.5511033814388269,1.4539450721930203,1.4544534412955463,-0.00034952586868179484,0.0005083691025260517
s,saturation_ratio,230.0,0.5682100253627601,1.454025301075121,1.4540485829959513,-1.6011790185422818e-05,2.328192083034253e-05
s,saturation_ratio,230.0,0.5888400547006117,1.454118901501014,1.454655870445344,-0.00036913812760785866,0.0005369689443299741
s,saturation_ratio,230.0,0.6071180720076619,1.4541991305017226,1.454251012145749,-3.567585210061036e-05,5.188164402647466e-05
s,saturation_ratio,230.0,0.6291607377087152,1.454292731067269,1.4548582995951416,-0.00038874475131349276,0.0005655685278724842
s,saturation_ratio,230.0,0.6486903379133121,1.454372960178489,1.4544534412955463,-5.5334268373483866e-05,8.048111705738492e-05
s,saturation_ratio,230.0,0.6722423699173036,1.4544665608806622,1.4536437246963565,0.00056605079382677,0.0008228361843056753
s,saturation_ratio,230.0,0.693109254861346,1.4545467901102924,1.4550607287449393,-0.0003532076871390648,0.0005139386346468822
s,saturation_ratio,230.0,0.7182740066676825,1.454640390940993,1.454655870445344,-1.0641351446408602e-05,1.5479504350990325e-05
s,saturation_ratio,230.0,0.740569746606351,1.4547206202882073,1.4552631578947368,-0.00037281065186479603,0.0005425376065295584
s,saturation_ratio,230.0,0.7674576488207839,1.4548142212589357,1.4548582995951416,-3.0297339760281492e-05,4.4078336205899404e-05
s,saturation_ratio,230.0,0.7912800842607549,1.4548944507171082,1.455161943319838,-0.00018382325345828648,0.0002674926027297353
s,saturation_ratio,230.0,0.8200091291985583,1.4549880518226699,1.4550607287449393,-4.994769004047592e-05,7.267692226942124e-05
s,saturation_ratio,230.0,0.8454628002519845,1.4550682813989553,1.4553643724696357,-0.00020344806859464457,0.0002960910706804043
s,saturation_ratio,230.0,0.8761590597242197,1.4551618826341697,1.4556680161943318,-0.0003476984824365267,0.0005061335601621586
s,saturation_ratio,230.0,0.9033556648626224,1.4552421123262955,1.4552631578947368,-1.4461692599802376e-05,2.104556844129135e-05
s,saturation_ratio,230.0,0.9361538434176956,1.4553357137011855,1.4558704453441296,-0.0003672934254927095,0.0005347316429440419
s,saturation_ratio,230.0,0.9652127296389292,1.4554159435054381,1.4554655870445343,-3.410835648612367e-05,4.964353909620023e-05
s,saturation_ratio,230.0,1.068749099662175,1.4556833765741564,1.4559716599190282,-0.00019800065674896862,0.0002882833448718536
s,saturation_ratio,230.0,1.1019238376654363,1.4557636066103306,1.4562753036437246,-0.00035137383166063,0.0005116970333940429
s,saturation_ratio,230.0,1.1419314406368952,1.4558572083883654,1.4558704453441296,-9.092124787953363e-06,1.3236955764162062e-05
s,saturation_ratio,230.0,1.1773778109522417,1.4559374385378288,1.4564777327935223,-0.0003709595028667486,0.0005402942556935741
s,saturation_ratio,230.0,1.2201249250429749,1.4560310404471362,1.456072874493927,-2.8730736986953823e-05,4.183404679092284e-05
s,saturation_ratio,230.0,1.2579984771538917,1.4561112707141193,1.4563765182186237,-0.00018212838588529696,0.0002652475045044067
s,saturation_ratio,230.0,1.303672689737678,1.4562048727553125,1.4562753036437246,-4.836371820345526e-05,7.043088841207634e-05
s,saturation_ratio,230.0,1.3441396243416246,1.4562851031346746,1.4562753036437246,6.729147246757702e-06,9.799490950035405e-06
s,saturation_ratio,230.0,1.392941367793147,1.4563787053148423,1.4568825910931174,-0.0003458657419312155,0.0005038857782750927
s,saturation_ratio,230.0,1.4361792661408996,1.4564589358086493,1.4570850202429149,-0.0004296828431886688,0.0006260844342655947
s,saturation_ratio,230.0,1.4883226973941328,1.4565525381183213,1.4570850202429149,-0.00036544341421119466,0.0005324821245935585
s,saturation_ratio,230.0,1.534521300570469,1.4566327687293532,1.4566801619433198,-3.253508574140448e-05,4.739321396662888e-05
s,saturation_ratio,230.0,1.5902352409046194,1.4567263711720184,1.4572874493927126,-0.00038501547579236536,0.0005610782206941778
s,saturation_ratio,230.0,1.6395972824700733,1.456806601893711,1.4568825910931174,-5.2158766856716085e-05,7.598919940643434e-05
s,saturation_ratio,230.0,1.69912622164714,1.4569002044750023,1.4571862348178135,-0.0001962894899613997,0.000286030342811161
s,saturation_ratio,230.0,1.7518683172946936,1.4569804353122893,1.45748987854251,-0.0003495346607348546,0.0005094432302208407
s,saturation_ratio,230.0,1.815473486455109,1.4570740380213245,1.4570850202429149,-7.537117901684979e-06,1.0982221590349894e-05
s,saturation_ratio,230.0,1.87182708458591,1.4571542689755432,1.4576923076923076,-0.0003691030774636966,0.0005380387167643885
s,saturation_ratio,230.0,1.9397876026104544,1.4572478718186732,1.457591093117409,-0.00023547159443853473,0.000343221298735763
